Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
South Africa,ZAF,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,..,151.74192,..,..,..,74.03787,..,110.06183,109.44225,109.61099,130.57869,123.38131,120.9816,114.74907,105.62145,107.04727,124.58771,128.6247,141.7438,138.81214,134.55643,129.50941,..,..,..
South Africa,ZAF,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,0.58354,..,..,..,0.71578,..,0.76051,0.81334,0.86315,0.89815,0.88287,0.88816,0.83562,0.73704,0.73451,0.73363,0.72488,0.77115,0.79846,0.81882,0.83215,..,..,..
South Africa,ZAF,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,3897.55,4099.38,4413.16,4267.39,4831.02,5174.46,5715.98,5938.9,6343.81,7114.73,7601.07,8293.8,9105.71,9709.05,10349.9,10964.38,12045.47,12846.08,13008.74,..,..
South Africa,ZAF,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1933241745,2088731883,1491786653,2396111473,2696075884,2848376245,2633031431,2829000147,2669358887,2248150985,2040001338,2239945787,..,..
South Africa,ZAF,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,131507350.720632,140681952.748862,139317392.846075,124008809.006056,113789335.297335,293134700.503301,309240134.756788,258245886.755451,227549342.282551,212784401.748908,245895910.249542,329528506.267585,446513324.005728,616743679.492866,891018800.334585,1070615302.41429,1281749086.86349,1596250884.98113,1675904016.53214,1658023464.63747,1941103068.73478,2117898971.40398,2017094892.49266,1936791711.76575,1731992058.70587,1708385694.13703,1984245343.90904,2124316253.39434,1817432555.72718,1649467139.61732,..
South Africa,ZAF,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,18910416.8458018,89679379.7978977,53306031.2434429,50402694.4092463,51273706.5587749,44672003.8886802,66941851.7253898,52112946.0234619,48962908.643681,44195432.6643811,49094178.9315161,21490396.2330755,19454588.5677067,26550160.131383,37391888.5875072,45302063.011666,55106998.0117651,75106030.2632775,78842738.1260898,75704499.3644478,113985144.628534,134505552.106637,124888029.217752,119974977.559124,116468991.146991,103118206.650559,109422730.800168,119040051.607493,120715706.695771,108148202.159057,..
South Africa,ZAF,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8844,10850,11778,17921,13875,10487,12509,13962,14105,15199,14943,15430,15242,10224,15987,..,..
South Africa,ZAF,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14982,16985,20017,17080,16092,16134,18040,19522,20499,20871,20475,21543,22734,16027,22550,..,..
South Africa,ZAF,"Trademark applications, total",IP.TMK.TOTL,10873,10600,10991,14179,14063,17087,18504,20336,23600,23938,25678,21901,20367,22768,23826,27835,31795,35001,29907,26621,30549,33484,34604,36070,35418,36973,37976,26251,38537,..,..
South Africa,ZAF,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,245,238,177,255,593,593,495,703,846,504,518,466,428,540,751,802,926,1207,1200,996,..,1191,1347,1287,1201,1237,1107,1114,966,..,..
South Africa,ZAF,"Industrial design applications, resident, by count",IP.IDS.RSCT,852,715,955,422,430,650,841,360,623,840,711,590,696,638,871,923,1036,1036,915,1017,..,853,1014,950,772,723,1087,1012,977,..,..
South Sudan,SSD,"Patent applications, residents",IP.PAT.RESD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Patent applications, nonresidents",IP.PAT.NRES,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.5,..,..,..,..,..,..
South Sudan,SSD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,1.62,3.42,9.8,5.51,5.51,2.01,6.4,9.08,..,..
South Sudan,SSD,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,258600,520000,1770000,22030000,830000,1440000,..
South Sudan,SSD,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25800000,24430000,8960000,..
South Sudan,SSD,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Trademark applications, total",IP.TMK.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Industrial design applications, resident, by count",IP.IDS.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,"Patent applications, residents",IP.PAT.RESD,2218,2156,2076,2165,2136,2047,2274,2237,2271,2439,2710,2528,2763,2813,2871,3040,3111,3267,3632,3596,3566,3430,3266,3026,2953,2799,2745,2167,1525,..,..
Spain,ESP,"Patent applications, nonresidents",IP.PAT.NRES,1079,746,561,563,537,553,524,496,476,506,484,467,371,367,313,313,316,265,252,207,213,196,209,218,225,221,177,176,149,..,..
Spain,ESP,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,84.6922988891602,79.9243011474609,80.9123001098633,80.7492980957031,80.7912979125977,81.0106964111328,80.3348007202148,80.2216033935547,80.5229034423828,79.554801940918,80.9919967651367,81.6044998168945,82.6157989501953,82.1794967651367,82.532600402832,82.7126007080078,82.6752014160156,82.7201995849609,82.2266998291016,82.1605987548828,82.7251968383789,81.9802017211914,81.5490036010742,81.2796020507813,80.8387985229492,80.4601974487305,80.1184997558594,79.6873016357422,..
Spain,ESP,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,1293.76965,1345.88749,1499.17068,1521.90846,1878.01989,1938.08593,1987.56262,2172.07522,2331.98475,2492.55988,2588.91382,2699.24266,2843.27503,2872.33062,2869.16871,2765.99771,2693.77956,2625.68144,2613.09979,2623.35435,2715.46526,2855.74562,3000.8872,..,..
Spain,ESP,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,433.01054,447.72996,482.91658,583.19884,627.61921,688.78012,724.63027,851.66246,874.44348,906.50375,1002.53831,1108.12071,1124.66762,1242.57343,1293.31531,1243.61145,1232.99904,1210.76203,1163.05227,1189.6445,1189.22255,1264.92042,..,..,..
Spain,ESP,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,0.78949,0.77964,0.85102,0.84052,0.88495,0.89019,0.96005,1.02219,1.03849,1.09577,1.17217,1.23448,1.31706,1.35134,1.34961,1.32508,1.28788,1.26859,1.23535,1.21832,1.18526,1.2058,1.237,..,..
Spain,ESP,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,24974.54,26436.54,28163.47,29296.77,31810.04,35877.12,39379.36,42297.4,44191.24,47338.3,48988.91,52255.99,54627.9,54909.58,56559.76,55147.04,55514.33,55432.15,54536.59,..,..
Spain,ESP,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10720478581,11742165892,10916694282,12044994955,14103345764,14087892034,17222929747,16348267049,15107967025,15160598549,17094347468,16982244849,..,..
Spain,ESP,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,1021669985.26452,1020687942.59006,1070002296.62247,982797210.562038,1061345631.82681,1266225753.15064,1447370353.35883,1643510670.85885,1878319067.35468,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4514279640.20003,4474717117.51778,4520612370.80114,4987966184.8307,5065245408.98262,6644636046.1447,6838705334.55087,..
Spain,ESP,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,90117193.0127265,84285827.8380254,101499241.987913,150374141.989184,220171988.256317,196073167.445017,214088034.021947,211801152.17643,241764812.378891,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1173589612.92665,1436944061.33098,1613627620.21978,1919938921.59533,2373442084.84579,2527128831.19964,3418268057.98161,..
Spain,ESP,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23043,19432,20304,17841,17034,12535,10627,10004,8658,9120,8979,8050,8416,9279,10126,..,..
Spain,ESP,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76755,80246,82889,84766,72977,59320,62431,62432,59786,62527,67507,69460,71312,71649,72710,..,..
Spain,ESP,"Trademark applications, total",IP.TMK.TOTL,80992,78012,72226,70022,70873,77139,71827,78265,80909,85324,98981,88695,78362,62632,63292,63371,64902,63717,55111,46309,46874,47337,47051,49692,52764,53118,54740,55076,55362,..,..
Spain,ESP,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3981,3549,2398,1283,536,545,463,472,394,532,652,785,754,634,..,..
Spain,ESP,"Industrial design applications, resident, by count",IP.IDS.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11199,9384,10287,11095,13047,14716,18540,17389,18015,17841,17263,17551,21845,18219,..,..
Sri Lanka,LKA,"Patent applications, residents",IP.PAT.RESD,23,33,36,49,36,76,50,81,54,119,71,120,123,95,120,149,153,151,201,202,225,194,..,328,..,218,280,277,343,..,..
Sri Lanka,LKA,"Patent applications, nonresidents",IP.PAT.NRES,83,92,91,77,57,113,114,193,158,248,250,236,202,189,195,211,270,279,264,200,235,235,..,188,..,263,293,266,260,..,..
Sri Lanka,LKA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.9245986938477,82.8019027709961,63.8600006103516,82.7465972900391,81.9470977783203,84.1149978637695,84.7253036499023,84.1048965454102,83.2807998657227,..,..
Sri Lanka,LKA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,187.72505,..,..,..,135.10778,..,..,..,138.18429,..,93.06471,..,98.67902,..,105.6178,..,..,110.14833,98.94889,105.988,..,..,..,..,..
Sri Lanka,LKA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,45.35237,..,..,..,..,..,..,..,76.02973,..,64.58173,..,78.61295,..,91.35446,..,..,60.88163,82.68991,74.70815,..,..,..,..,..
Sri Lanka,LKA,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.5,..,..,..,..,..,..,..,..,..
Sri Lanka,LKA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,0.18356,..,..,..,0.14392,..,..,..,0.1821,..,0.1742,..,0.11444,..,0.13687,..,..,0.10081,0.09989,0.10871,..,..,..,..,..
Sri Lanka,LKA,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,204.59,214.9,245.67,264.46,263.94,333.58,382.77,438.99,512.86,487.93,502.34,575.19,610.59,731.61,707.91,746.51,1082.79,1181.27,1347.54,..,..
Sri Lanka,LKA,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,103072547,46943091,62430399,71718329,60090697,72434479,71161857,63227844,67493901,79026655,..,..,..
Sri Lanka,LKA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,0,0,0,0,0,0,..,..,..,..,..,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..
Sri Lanka,LKA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,0,0,0,0,0,0,..,..,..,..,..,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..
Sri Lanka,LKA,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3600,1900,2392,2835,3012,1915,2302,2925,3178,3344,..,3432,3935,..,4127,..,..
Sri Lanka,LKA,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2343,4587,4821,3382,2895,3012,3942,4732,5938,5481,..,5983,6893,..,7356,..,..
Sri Lanka,LKA,"Trademark applications, total",IP.TMK.TOTL,2153,2301,2733,3264,3925,4233,4427,4926,4379,5020,5638,4523,5358,5762,5943,6487,7213,6217,5907,4927,6244,7657,9116,8825,..,9415,10828,..,11483,..,..
Sri Lanka,LKA,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,16,14,115,4,13,80,51,24,30,25,10,26,40,42,50,47,39,24,56,40,51,56,29,99,..,67,145,49,60,..,..
Sri Lanka,LKA,"Industrial design applications, resident, by count",IP.IDS.RSCT,9,268,312,606,1049,529,226,175,297,154,187,520,345,386,254,257,477,328,333,273,233,387,365,260,..,390,237,287,228,..,..
St. Kitts and Nevis,KNA,"Patent applications, residents",IP.PAT.RESD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Patent applications, nonresidents",IP.PAT.NRES,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,5,9,4,..,..
St. Kitts and Nevis,KNA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.2,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,1.5,1,0.34,0.17,0.73,1.96,2.94,1.97,4.16,2.82,4.74,4.76,10.01,12.85,13.95,17.13,21.99,28.32,25.53,..,..
St. Kitts and Nevis,KNA,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11420,302278,36627,12585339,10761053,7944481,5354386,6931900,6842006,..,..,..
St. Kitts and Nevis,KNA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,133333.333333333,159259.259259259,111111.111111111,48148.1481481481,14814.8148148148,0,296296.296296296,311111.111111111,303703.703703704,822222.222222222,825925.925925926,927777.777777778,887159.259259259,1281851.85185185,1848140.74074074,2018966.66666667,1750127.40740741,1782938.14814815,2213601.11111111,1619166.66666667,1941085.55555556,2035227.77777778,2073488.14814815,2157114.44444444,3039400.90918981,2556748.67888889,2655552.23444444,1392684.97037037,1751863.96692256,..,..
St. Kitts and Nevis,KNA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,106296.296296296,0,0,0,0,0,0,310238.148148148,202061.111111111,99966.2962962963,99966.2962962963,0,0,0,0,0,..,..
St. Kitts and Nevis,KNA,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,551,383,311,463,..,..
St. Kitts and Nevis,KNA,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,10,28,11,..,..
St. Kitts and Nevis,KNA,"Trademark applications, total",IP.TMK.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,241,212,224,281,..,..
St. Kitts and Nevis,KNA,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Industrial design applications, resident, by count",IP.IDS.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Patent applications, residents",IP.PAT.RESD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,3,2,..,..
St. Lucia,LCA,"Patent applications, nonresidents",IP.PAT.NRES,2,..,1,..,..,4,5,..,..,..,..,7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.6447982788086,81.5315017700195,80.5838012695313,..
St. Lucia,LCA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.9,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,0.64171,0.30598,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,2.5,2.63,2.17,0.09,1.58,2.35,3.35,2.54,2.67,2,2.78,5.24,1.25,3.7,0.16,3.11,4.91,2.43,3.81,..,..
St. Lucia,LCA,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1513358,2882323,2100682,2083156,4560982,3921940,..,..,..
St. Lucia,LCA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,0,566666.666666667,0,0,1222222.22222222,1559259.25925926,1462962.96296296,1370370.37037037,1959259.25925926,1570370.37037037,1570370.37037037,1377777.77777778,2177777.77777778,2403703.7037037,2381111.11111111,2381470.37037037,2432592.59259259,2373659.25925926,2681196.2962963,3156070.74074074,3927893.33333333,3983168.51851852,3900162.96296296,3940647.40740741,8302615.37777778,7788039.62962963,8491747.87037037,8895765.87037037,9220367.7941837,..,..
St. Lucia,LCA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
St. Lucia,LCA,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,376,363,403,..,338,303,352,..,..
